filename	len	cols_conservative	cols_nongap	sp_idrs	sp_ats	sp_nongap	sp_atcomp
eury_eury_c9304_g1_i1.fasta	2	488	687	eury_eury_c9304_g1_i1,octo_c9664_g1_i1	401,471	710,717	0.564788732394,0.65690376569
eury_eury_c9304_g1_i1.fasta	2	502	679	octo_c9664_g1_i1,minu_c7062_g1_i1	471,417	717,693	0.65690376569,0.601731601732
eury_eury_c9304_g1_i1.fasta	2	515	692	octo_c9664_g1_i1,foca_c32495_g1_i1	471,471	717,720	0.65690376569,0.654166666667
eury_eury_c9304_g1_i1.fasta	2	477	676	eury_eury_c9304_g1_i1,minu_c7062_g1_i1	401,417	710,693	0.564788732394,0.601731601732
eury_eury_c9304_g1_i1.fasta	2	494	703	eury_eury_c9304_g1_i1,foca_c32495_g1_i1	401,471	710,720	0.564788732394,0.654166666667
eury_eury_c9304_g1_i1.fasta	2	528	683	minu_c7062_g1_i1,foca_c32495_g1_i1	417,471	693,720	0.601731601732,0.654166666667
cras_c5245_g1_i1++.fasta	2	455	639	octo_c21157_g1_i1,rari_c8_g1_i1	406,373	643,655	0.631415241058,0.569465648855
cras_c5245_g1_i1++.fasta	2	444	609	octo_c21157_g1_i1,foca_c2175_g1_i2	406,401	643,643	0.631415241058,0.623639191291
cras_c5245_g1_i1++.fasta	2	468	624	octo_c21157_g1_i1,eury_eury_c3620_g1_i1	406,381	643,646	0.631415241058,0.589783281734
cras_c5245_g1_i1++.fasta	2	459	608	octo_c21157_g1_i1,minu_c7224_g1_i1	406,350	643,611	0.631415241058,0.572831423895
cras_c5245_g1_i1++.fasta	2	469	636	octo_c21157_g1_i1,cras_c5245_g1_i1++	406,386	643,646	0.631415241058,0.597523219814
cras_c5245_g1_i1++.fasta	2	479	616	rari_c8_g1_i1,foca_c2175_g1_i2	373,401	655,643	0.569465648855,0.623639191291
cras_c5245_g1_i1++.fasta	2	482	622	rari_c8_g1_i1,eury_eury_c3620_g1_i1	373,381	655,646	0.569465648855,0.589783281734
cras_c5245_g1_i1++.fasta	2	473	608	rari_c8_g1_i1,minu_c7224_g1_i1	373,350	655,611	0.569465648855,0.572831423895
cras_c5245_g1_i1++.fasta	2	489	643	rari_c8_g1_i1,cras_c5245_g1_i1++	373,386	655,646	0.569465648855,0.597523219814
cras_c5245_g1_i1++.fasta	2	497	623	eury_eury_c3620_g1_i1,foca_c2175_g1_i2	381,401	646,643	0.589783281734,0.623639191291
cras_c5245_g1_i1++.fasta	2	506	608	minu_c7224_g1_i1,foca_c2175_g1_i2	350,401	611,643	0.572831423895,0.623639191291
cras_c5245_g1_i1++.fasta	2	508	618	cras_c5245_g1_i1++,foca_c2175_g1_i2	386,401	646,643	0.597523219814,0.623639191291
cras_c5245_g1_i1++.fasta	2	459	601	eury_eury_c3620_g1_i1,minu_c7224_g1_i1	381,350	646,611	0.589783281734,0.572831423895
cras_c5245_g1_i1++.fasta	2	472	621	eury_eury_c3620_g1_i1,cras_c5245_g1_i1++	381,386	646,646	0.589783281734,0.597523219814
cras_c5245_g1_i1++.fasta	2	545	610	cras_c5245_g1_i1++,minu_c7224_g1_i1	386,350	646,611	0.597523219814,0.572831423895
cras_c5405_g1_i1++.fasta	2	606	784	eury_eury_c5218_g1_i1,minu_c26969_g1_i1	474,430	802,787	0.59102244389,0.546378653113
cras_c5405_g1_i1++.fasta	2	580	774	eury_eury_c5218_g1_i1,petz_comp2825_c0_seq1	474,465	802,777	0.59102244389,0.598455598456
cras_c5405_g1_i1++.fasta	2	593	765	eury_eury_c5218_g1_i1,rari_c12545_g1_i1	474,397	802,769	0.59102244389,0.516254876463
cras_c5405_g1_i1++.fasta	2	604	776	eury_eury_c5218_g1_i1,octo_c19395_g1_i2	474,503	802,778	0.59102244389,0.646529562982
cras_c5405_g1_i1++.fasta	2	603	768	eury_eury_c5218_g1_i1,foca_c31091_g1_i1	474,498	802,798	0.59102244389,0.624060150376
cras_c5405_g1_i1++.fasta	2	570	749	eury_eury_c5218_g1_i1,harp_c31439_g1_i1	474,402	802,773	0.59102244389,0.520051746442
cras_c5405_g1_i1++.fasta	2	614	794	eury_eury_c5218_g1_i1,cras_c5405_g1_i1++	474,520	802,865	0.59102244389,0.601156069364
cras_c5405_g1_i1++.fasta	2	562	776	minu_c26969_g1_i1,petz_comp2825_c0_seq1	430,465	787,777	0.546378653113,0.598455598456
cras_c5405_g1_i1++.fasta	2	613	767	minu_c26969_g1_i1,rari_c12545_g1_i1	430,397	787,769	0.546378653113,0.516254876463
cras_c5405_g1_i1++.fasta	2	576	771	minu_c26969_g1_i1,octo_c19395_g1_i2	430,503	787,778	0.546378653113,0.646529562982
cras_c5405_g1_i1++.fasta	2	597	770	minu_c26969_g1_i1,foca_c31091_g1_i1	430,498	787,798	0.546378653113,0.624060150376
cras_c5405_g1_i1++.fasta	2	573	741	minu_c26969_g1_i1,harp_c31439_g1_i1	430,402	787,773	0.546378653113,0.520051746442
cras_c5405_g1_i1++.fasta	2	642	786	minu_c26969_g1_i1,cras_c5405_g1_i1++	430,520	787,865	0.546378653113,0.601156069364
cras_c5405_g1_i1++.fasta	2	575	768	rari_c12545_g1_i1,petz_comp2825_c0_seq1	397,465	769,777	0.516254876463,0.598455598456
cras_c5405_g1_i1++.fasta	2	564	760	octo_c19395_g1_i2,petz_comp2825_c0_seq1	503,465	778,777	0.646529562982,0.598455598456
cras_c5405_g1_i1++.fasta	2	591	771	foca_c31091_g1_i1,petz_comp2825_c0_seq1	498,465	798,777	0.624060150376,0.598455598456
cras_c5405_g1_i1++.fasta	2	533	730	harp_c31439_g1_i1,petz_comp2825_c0_seq1	402,465	773,777	0.520051746442,0.598455598456
cras_c5405_g1_i1++.fasta	2	590	776	petz_comp2825_c0_seq1,cras_c5405_g1_i1++	465,520	777,865	0.598455598456,0.601156069364
cras_c5405_g1_i1++.fasta	2	551	751	octo_c19395_g1_i2,rari_c12545_g1_i1	503,397	778,769	0.646529562982,0.516254876463
cras_c5405_g1_i1++.fasta	2	580	769	foca_c31091_g1_i1,rari_c12545_g1_i1	498,397	798,769	0.624060150376,0.516254876463
cras_c5405_g1_i1++.fasta	2	539	721	harp_c31439_g1_i1,rari_c12545_g1_i1	402,397	773,769	0.520051746442,0.516254876463
cras_c5405_g1_i1++.fasta	2	597	768	rari_c12545_g1_i1,cras_c5405_g1_i1++	397,520	769,865	0.516254876463,0.601156069364
cras_c5405_g1_i1++.fasta	2	594	754	foca_c31091_g1_i1,octo_c19395_g1_i2	498,503	798,778	0.624060150376,0.646529562982
cras_c5405_g1_i1++.fasta	2	568	745	harp_c31439_g1_i1,octo_c19395_g1_i2	402,503	773,778	0.520051746442,0.646529562982
cras_c5405_g1_i1++.fasta	2	607	774	octo_c19395_g1_i2,cras_c5405_g1_i1++	503,520	778,865	0.646529562982,0.601156069364
cras_c5405_g1_i1++.fasta	2	536	724	foca_c31091_g1_i1,harp_c31439_g1_i1	498,402	798,773	0.624060150376,0.520051746442
cras_c5405_g1_i1++.fasta	2	639	797	foca_c31091_g1_i1,cras_c5405_g1_i1++	498,520	798,865	0.624060150376,0.601156069364
cras_c5405_g1_i1++.fasta	2	569	748	harp_c31439_g1_i1,cras_c5405_g1_i1++	402,520	773,865	0.520051746442,0.601156069364
cras_c5439_g1_i1.fasta	2	1368	1719	minu_c18643_g1_i1,eury_eury_c13323_g1_i1	954,975	1732,1759	0.550808314088,0.554292211484
cras_c5439_g1_i1.fasta	2	1355	1717	minu_c18643_g1_i1,raik_c23788_g2_i1	954,987	1732,1744	0.550808314088,0.565940366972
cras_c5439_g1_i1.fasta	2	1432	1716	minu_c18643_g1_i1,rari_c14073_g1_i1	954,891	1732,1732	0.550808314088,0.514434180139
cras_c5439_g1_i1.fasta	2	1330	1558	minu_c18643_g1_i1,cras_c5439_g1_i1	954,924	1732,1567	0.550808314088,0.589661774091
cras_c5439_g1_i1.fasta	2	1337	1718	minu_c18643_g1_i1,harp_c39382_g1_i1	954,845	1732,1726	0.550808314088,0.489571263036
cras_c5439_g1_i1.fasta	2	1298	1721	minu_c18643_g1_i1,octo_c22063_g1_i1	954,1120	1732,1724	0.550808314088,0.649651972158
cras_c5439_g1_i1.fasta	2	1344	1727	minu_c18643_g1_i1,petz_comp2788_c0_seq1	954,980	1732,1747	0.550808314088,0.56096164854
cras_c5439_g1_i1.fasta	2	1361	1714	eury_eury_c13323_g1_i1,raik_c23788_g2_i1	975,987	1759,1744	0.554292211484,0.565940366972
cras_c5439_g1_i1.fasta	2	1398	1729	eury_eury_c13323_g1_i1,rari_c14073_g1_i1	975,891	1759,1732	0.554292211484,0.514434180139
cras_c5439_g1_i1.fasta	2	1216	1554	eury_eury_c13323_g1_i1,cras_c5439_g1_i1	975,924	1759,1567	0.554292211484,0.589661774091
cras_c5439_g1_i1.fasta	2	1361	1711	eury_eury_c13323_g1_i1,harp_c39382_g1_i1	975,845	1759,1726	0.554292211484,0.489571263036
cras_c5439_g1_i1.fasta	2	1313	1714	eury_eury_c13323_g1_i1,octo_c22063_g1_i1	975,1120	1759,1724	0.554292211484,0.649651972158
cras_c5439_g1_i1.fasta	2	1390	1733	eury_eury_c13323_g1_i1,petz_comp2788_c0_seq1	975,980	1759,1747	0.554292211484,0.56096164854
cras_c5439_g1_i1.fasta	2	1367	1708	raik_c23788_g2_i1,rari_c14073_g1_i1	987,891	1744,1732	0.565940366972,0.514434180139
cras_c5439_g1_i1.fasta	2	1223	1546	cras_c5439_g1_i1,raik_c23788_g2_i1	924,987	1567,1744	0.589661774091,0.565940366972
cras_c5439_g1_i1.fasta	2	1335	1711	raik_c23788_g2_i1,harp_c39382_g1_i1	987,845	1744,1726	0.565940366972,0.489571263036
cras_c5439_g1_i1.fasta	2	1315	1716	octo_c22063_g1_i1,raik_c23788_g2_i1	1120,987	1724,1744	0.649651972158,0.565940366972
cras_c5439_g1_i1.fasta	2	1350	1721	raik_c23788_g2_i1,petz_comp2788_c0_seq1	987,980	1744,1747	0.565940366972,0.56096164854
cras_c5439_g1_i1.fasta	2	1275	1551	cras_c5439_g1_i1,rari_c14073_g1_i1	924,891	1567,1732	0.589661774091,0.514434180139
cras_c5439_g1_i1.fasta	2	1371	1708	harp_c39382_g1_i1,rari_c14073_g1_i1	845,891	1726,1732	0.489571263036,0.514434180139
cras_c5439_g1_i1.fasta	2	1276	1711	octo_c22063_g1_i1,rari_c14073_g1_i1	1120,891	1724,1732	0.649651972158,0.514434180139
cras_c5439_g1_i1.fasta	2	1384	1724	petz_comp2788_c0_seq1,rari_c14073_g1_i1	980,891	1747,1732	0.56096164854,0.514434180139
cras_c5439_g1_i1.fasta	2	1185	1557	cras_c5439_g1_i1,harp_c39382_g1_i1	924,845	1567,1726	0.589661774091,0.489571263036
cras_c5439_g1_i1.fasta	2	1197	1547	octo_c22063_g1_i1,cras_c5439_g1_i1	1120,924	1724,1567	0.649651972158,0.589661774091
cras_c5439_g1_i1.fasta	2	1229	1559	cras_c5439_g1_i1,petz_comp2788_c0_seq1	924,980	1567,1747	0.589661774091,0.56096164854
cras_c5439_g1_i1.fasta	2	1285	1714	octo_c22063_g1_i1,harp_c39382_g1_i1	1120,845	1724,1726	0.649651972158,0.489571263036
cras_c5439_g1_i1.fasta	2	1349	1722	harp_c39382_g1_i1,petz_comp2788_c0_seq1	845,980	1726,1747	0.489571263036,0.56096164854
cras_c5439_g1_i1.fasta	2	1317	1721	octo_c22063_g1_i1,petz_comp2788_c0_seq1	1120,980	1724,1747	0.649651972158,0.56096164854
cras_c5498_g1_i1++.fasta	2	658	846	cras_c5498_g1_i1++,petz_comp22959_c0_seq1	530,504	860,868	0.616279069767,0.58064516129
cras_c5498_g1_i1++.fasta	2	619	809	raik_c15512_g2_i1,cras_c5498_g1_i1++	467,530	824,860	0.566747572816,0.616279069767
cras_c5498_g1_i1++.fasta	2	646	848	octo_c84007_g1_i1,cras_c5498_g1_i1++	555,530	871,860	0.637198622273,0.616279069767
cras_c5498_g1_i1++.fasta	2	679	841	cras_c5498_g1_i1++,foca_c4932_g1_i1	530,529	860,848	0.616279069767,0.623820754717
cras_c5498_g1_i1++.fasta	2	681	825	cras_c5498_g1_i1++,minu_c13469_g1_i1	530,488	860,825	0.616279069767,0.591515151515
cras_c5498_g1_i1++.fasta	2	630	822	cras_c5498_g1_i1++,eury_eury_c5123_g1_i1	530,460	860,829	0.616279069767,0.554885404101
cras_c5498_g1_i1++.fasta	2	655	824	raik_c15512_g2_i1,petz_comp22959_c0_seq1	467,504	824,868	0.566747572816,0.58064516129
cras_c5498_g1_i1++.fasta	2	683	857	octo_c84007_g1_i1,petz_comp22959_c0_seq1	555,504	871,868	0.637198622273,0.58064516129
cras_c5498_g1_i1++.fasta	2	663	842	foca_c4932_g1_i1,petz_comp22959_c0_seq1	529,504	848,868	0.623820754717,0.58064516129
cras_c5498_g1_i1++.fasta	2	628	823	minu_c13469_g1_i1,petz_comp22959_c0_seq1	488,504	825,868	0.591515151515,0.58064516129
cras_c5498_g1_i1++.fasta	2	667	825	eury_eury_c5123_g1_i1,petz_comp22959_c0_seq1	460,504	829,868	0.554885404101,0.58064516129
cras_c5498_g1_i1++.fasta	2	619	818	raik_c15512_g2_i1,octo_c84007_g1_i1	467,555	824,871	0.566747572816,0.637198622273
cras_c5498_g1_i1++.fasta	2	629	816	raik_c15512_g2_i1,foca_c4932_g1_i1	467,529	824,848	0.566747572816,0.623820754717
cras_c5498_g1_i1++.fasta	2	609	804	raik_c15512_g2_i1,minu_c13469_g1_i1	467,488	824,825	0.566747572816,0.591515151515
cras_c5498_g1_i1++.fasta	2	640	806	raik_c15512_g2_i1,eury_eury_c5123_g1_i1	467,460	824,829	0.566747572816,0.554885404101
cras_c5498_g1_i1++.fasta	2	659	844	octo_c84007_g1_i1,foca_c4932_g1_i1	555,529	871,848	0.637198622273,0.623820754717
cras_c5498_g1_i1++.fasta	2	636	825	octo_c84007_g1_i1,minu_c13469_g1_i1	555,488	871,825	0.637198622273,0.591515151515
cras_c5498_g1_i1++.fasta	2	641	827	octo_c84007_g1_i1,eury_eury_c5123_g1_i1	555,460	871,829	0.637198622273,0.554885404101
cras_c5498_g1_i1++.fasta	2	672	825	foca_c4932_g1_i1,minu_c13469_g1_i1	529,488	848,825	0.623820754717,0.591515151515
cras_c5498_g1_i1++.fasta	2	657	829	foca_c4932_g1_i1,eury_eury_c5123_g1_i1	529,460	848,829	0.623820754717,0.554885404101
cras_c5498_g1_i1++.fasta	2	641	820	eury_eury_c5123_g1_i1,minu_c13469_g1_i1	460,488	829,825	0.554885404101,0.591515151515
cras_c5560_g1_i1++.fasta	2	768	1022	octo_c86267_g1_i1,foca_c31859_g1_i1	707,741	1032,1097	0.68507751938,0.67547857794
cras_c5560_g1_i1++.fasta	2	795	1032	cras_c5560_g1_i1++,foca_c31859_g1_i1	655,741	1045,1097	0.626794258373,0.67547857794
cras_c5560_g1_i1++.fasta	2	761	1037	eury_eury_c7487_g1_i1,foca_c31859_g1_i1	613,741	1044,1097	0.587164750958,0.67547857794
cras_c5560_g1_i1++.fasta	2	812	1047	minu_c37480_g1_i1,foca_c31859_g1_i1	659,741	1059,1097	0.622285174693,0.67547857794
cras_c5560_g1_i1++.fasta	2	778	1064	rari_c14783_g1_i1,foca_c31859_g1_i1	643,741	1064,1097	0.604323308271,0.67547857794
cras_c5560_g1_i1++.fasta	2	771	1029	octo_c86267_g1_i1,cras_c5560_g1_i1++	707,655	1032,1045	0.68507751938,0.626794258373
cras_c5560_g1_i1++.fasta	2	797	1029	eury_eury_c7487_g1_i1,octo_c86267_g1_i1	613,707	1044,1032	0.587164750958,0.68507751938
cras_c5560_g1_i1++.fasta	2	757	1029	octo_c86267_g1_i1,minu_c37480_g1_i1	707,659	1032,1059	0.68507751938,0.622285174693
cras_c5560_g1_i1++.fasta	2	754	1017	octo_c86267_g1_i1,rari_c14783_g1_i1	707,643	1032,1064	0.68507751938,0.604323308271
cras_c5560_g1_i1++.fasta	2	774	1032	eury_eury_c7487_g1_i1,cras_c5560_g1_i1++	613,655	1044,1045	0.587164750958,0.626794258373
cras_c5560_g1_i1++.fasta	2	845	1041	minu_c37480_g1_i1,cras_c5560_g1_i1++	659,655	1059,1045	0.622285174693,0.626794258373
cras_c5560_g1_i1++.fasta	2	767	1027	cras_c5560_g1_i1++,rari_c14783_g1_i1	655,643	1045,1064	0.626794258373,0.604323308271
cras_c5560_g1_i1++.fasta	2	784	1041	eury_eury_c7487_g1_i1,minu_c37480_g1_i1	613,659	1044,1059	0.587164750958,0.622285174693
cras_c5560_g1_i1++.fasta	2	781	1032	eury_eury_c7487_g1_i1,rari_c14783_g1_i1	613,643	1044,1064	0.587164750958,0.604323308271
cras_c5560_g1_i1++.fasta	2	762	1042	minu_c37480_g1_i1,rari_c14783_g1_i1	659,643	1059,1064	0.622285174693,0.604323308271
cras_c5694_g1_i1++.fasta	2	1053	1361	eury_eury_c15449_g1_i1,octo_c57971_g1_i1	778,1418	1361,2181	0.571638501102,0.650160476845
cras_c5694_g1_i1++.fasta	2	1065	1350	eury_eury_c15449_g1_i1,raik_c25045_g6_i1	778,1242	1361,2089	0.571638501102,0.594542843466
cras_c5694_g1_i1++.fasta	2	625	751	eury_eury_c15449_g1_i1,cras_c5694_g1_i1++	778,869	1361,1483	0.571638501102,0.585974376264
cras_c5694_g1_i1++.fasta	2	1591	2082	octo_c57971_g1_i1,raik_c25045_g6_i1	1418,1242	2181,2089	0.650160476845,0.594542843466
cras_c5694_g1_i1++.fasta	2	1150	1478	octo_c57971_g1_i1,cras_c5694_g1_i1++	1418,869	2181,1483	0.650160476845,0.585974376264
cras_c5694_g1_i1++.fasta	2	1138	1475	raik_c25045_g6_i1,cras_c5694_g1_i1++	1242,869	2089,1483	0.594542843466,0.585974376264
cras_c5783_g1_i1++.fasta	2	544	697	minu_c15774_g1_i1,cras_c5783_g1_i1++	419,452	699,705	0.599427753934,0.641134751773
cras_c5783_g1_i1++.fasta	2	479	662	minu_c15774_g1_i1,eury_eury_c10715_g1_i1	419,402	699,662	0.599427753934,0.607250755287
cras_c5783_g1_i1++.fasta	2	470	655	minu_c15774_g1_i1,octo_c32573_g1_i1	419,428	699,655	0.599427753934,0.653435114504
cras_c5783_g1_i1++.fasta	2	489	646	minu_c15774_g1_i1,rari_c8519_g1_i1	419,358	699,648	0.599427753934,0.552469135802
cras_c5783_g1_i1++.fasta	2	507	650	minu_c15774_g1_i1,foca_c31931_g1_i1	419,424	699,652	0.599427753934,0.650306748466
cras_c5783_g1_i1++.fasta	2	485	661	cras_c5783_g1_i1++,eury_eury_c10715_g1_i1	452,402	705,662	0.641134751773,0.607250755287
cras_c5783_g1_i1++.fasta	2	478	654	cras_c5783_g1_i1++,octo_c32573_g1_i1	452,428	705,655	0.641134751773,0.653435114504
cras_c5783_g1_i1++.fasta	2	477	645	rari_c8519_g1_i1,cras_c5783_g1_i1++	358,452	648,705	0.552469135802,0.641134751773
cras_c5783_g1_i1++.fasta	2	505	648	foca_c31931_g1_i1,cras_c5783_g1_i1++	424,452	652,705	0.650306748466,0.641134751773
cras_c5783_g1_i1++.fasta	2	501	644	eury_eury_c10715_g1_i1,octo_c32573_g1_i1	402,428	662,655	0.607250755287,0.653435114504
cras_c5783_g1_i1++.fasta	2	482	646	rari_c8519_g1_i1,eury_eury_c10715_g1_i1	358,402	648,662	0.552469135802,0.607250755287
cras_c5783_g1_i1++.fasta	2	492	639	foca_c31931_g1_i1,eury_eury_c10715_g1_i1	424,402	652,662	0.650306748466,0.607250755287
cras_c5783_g1_i1++.fasta	2	463	631	rari_c8519_g1_i1,octo_c32573_g1_i1	358,428	648,655	0.552469135802,0.653435114504
cras_c5783_g1_i1++.fasta	2	494	637	foca_c31931_g1_i1,octo_c32573_g1_i1	424,428	652,655	0.650306748466,0.653435114504
cras_c5783_g1_i1++.fasta	2	481	637	rari_c8519_g1_i1,foca_c31931_g1_i1	358,424	648,652	0.552469135802,0.650306748466
cras_c5798_g1_i1++.fasta	2	535	677	cras_c5798_g1_i1++,octo_c19395_g1_i1	409,507	677,807	0.604135893648,0.628252788104
cras_c5861_g1_i1++.fasta	2	468	624	foca_c31138_g1_i1,minu_c26705_g1_i1	401,426	629,703	0.637519872814,0.605974395448
cras_c5861_g1_i1++.fasta	2	457	629	foca_c31138_g1_i1,octo_c18008_g1_i1	401,449	629,700	0.637519872814,0.641428571429
cras_c5861_g1_i1++.fasta	2	472	629	foca_c31138_g1_i1,cras_c5861_g1_i1++	401,443	629,705	0.637519872814,0.628368794326
cras_c5861_g1_i1++.fasta	2	489	683	minu_c26705_g1_i1,octo_c18008_g1_i1	426,449	703,700	0.605974395448,0.641428571429
cras_c5861_g1_i1++.fasta	2	575	694	minu_c26705_g1_i1,cras_c5861_g1_i1++	426,443	703,705	0.605974395448,0.628368794326
cras_c5861_g1_i1++.fasta	2	504	689	octo_c18008_g1_i1,cras_c5861_g1_i1++	449,443	700,705	0.641428571429,0.628368794326
cras_c5876_g1_i1++.fasta	2	637	825	octo_c14012_g1_i1,foca_c30854_g1_i1	572,551	852,828	0.671361502347,0.665458937198
cras_c5876_g1_i1++.fasta	2	633	814	octo_c14012_g1_i1,petz_comp2738_c0_seq1	572,509	852,822	0.671361502347,0.619221411192
cras_c5876_g1_i1++.fasta	2	627	822	octo_c14012_g1_i1,eury_eury_c3327_g1_i1	572,497	852,836	0.671361502347,0.594497607656
cras_c5876_g1_i1++.fasta	2	630	838	octo_c14012_g1_i1,cras_c5876_g1_i1++	572,544	852,847	0.671361502347,0.642266824085
cras_c5876_g1_i1++.fasta	2	620	825	octo_c14012_g1_i1,minu_c36622_g1_i1	572,507	852,831	0.671361502347,0.610108303249
cras_c5876_g1_i1++.fasta	2	617	808	foca_c30854_g1_i1,petz_comp2738_c0_seq1	551,509	828,822	0.665458937198,0.619221411192
cras_c5876_g1_i1++.fasta	2	649	810	foca_c30854_g1_i1,eury_eury_c3327_g1_i1	551,497	828,836	0.665458937198,0.594497607656
cras_c5876_g1_i1++.fasta	2	605	813	foca_c30854_g1_i1,cras_c5876_g1_i1++	551,544	828,847	0.665458937198,0.642266824085
cras_c5876_g1_i1++.fasta	2	626	812	foca_c30854_g1_i1,minu_c36622_g1_i1	551,507	828,831	0.665458937198,0.610108303249
cras_c5876_g1_i1++.fasta	2	607	815	eury_eury_c3327_g1_i1,petz_comp2738_c0_seq1	497,509	836,822	0.594497607656,0.619221411192
cras_c5876_g1_i1++.fasta	2	600	814	cras_c5876_g1_i1++,petz_comp2738_c0_seq1	544,509	847,822	0.642266824085,0.619221411192
cras_c5876_g1_i1++.fasta	2	610	814	petz_comp2738_c0_seq1,minu_c36622_g1_i1	509,507	822,831	0.619221411192,0.610108303249
cras_c5876_g1_i1++.fasta	2	589	823	eury_eury_c3327_g1_i1,cras_c5876_g1_i1++	497,544	836,847	0.594497607656,0.642266824085
cras_c5876_g1_i1++.fasta	2	618	814	eury_eury_c3327_g1_i1,minu_c36622_g1_i1	497,507	836,831	0.594497607656,0.610108303249
cras_c5876_g1_i1++.fasta	2	660	831	cras_c5876_g1_i1++,minu_c36622_g1_i1	544,507	847,831	0.642266824085,0.610108303249
cras_c2207_g1_i1++.fasta	2	1456	1990	eury_eury_c8329_g1_i1,raik_c26152_g1_i1	1148,1234	1992,2009	0.576305220884,0.614235938278
cras_c2207_g1_i1++.fasta	2	799	1052	eury_eury_c8329_g1_i1,minu_c16356_g1_i1	1148,642	1992,1068	0.576305220884,0.601123595506
cras_c2207_g1_i1++.fasta	2	1473	1992	eury_eury_c8329_g1_i1,rari_c21179_g1_i1	1148,1104	1992,2020	0.576305220884,0.546534653465
cras_c2207_g1_i1++.fasta	2	1381	1975	eury_eury_c8329_g1_i1,cras_c2207_g1_i1++	1148,1254	1992,2034	0.576305220884,0.616519174041
cras_c2207_g1_i1++.fasta	2	1445	1970	eury_eury_c8329_g1_i1,petz_comp27037_c0_seq1	1148,1188	1992,1994	0.576305220884,0.595787362086
cras_c2207_g1_i1++.fasta	2	788	1066	raik_c26152_g1_i1,minu_c16356_g1_i1	1234,642	2009,1068	0.614235938278,0.601123595506
cras_c2207_g1_i1++.fasta	2	1439	2006	raik_c26152_g1_i1,rari_c21179_g1_i1	1234,1104	2009,2020	0.614235938278,0.546534653465
cras_c2207_g1_i1++.fasta	2	1384	1989	raik_c26152_g1_i1,cras_c2207_g1_i1++	1234,1254	2009,2034	0.614235938278,0.616519174041
cras_c2207_g1_i1++.fasta	2	1400	1981	raik_c26152_g1_i1,petz_comp27037_c0_seq1	1234,1188	2009,1994	0.614235938278,0.595787362086
cras_c2207_g1_i1++.fasta	2	764	1068	minu_c16356_g1_i1,rari_c21179_g1_i1	642,1104	1068,2020	0.601123595506,0.546534653465
cras_c2207_g1_i1++.fasta	2	864	1068	cras_c2207_g1_i1++,minu_c16356_g1_i1	1254,642	2034,1068	0.616519174041,0.601123595506
cras_c2207_g1_i1++.fasta	2	793	1058	minu_c16356_g1_i1,petz_comp27037_c0_seq1	642,1188	1068,1994	0.601123595506,0.595787362086
cras_c2207_g1_i1++.fasta	2	1384	1994	cras_c2207_g1_i1++,rari_c21179_g1_i1	1254,1104	2034,2020	0.616519174041,0.546534653465
cras_c2207_g1_i1++.fasta	2	1416	1981	petz_comp27037_c0_seq1,rari_c21179_g1_i1	1188,1104	1994,2020	0.595787362086,0.546534653465
cras_c2207_g1_i1++.fasta	2	1369	1964	cras_c2207_g1_i1++,petz_comp27037_c0_seq1	1254,1188	2034,1994	0.616519174041,0.595787362086
cras_c5950_g1_i1.fasta	2	635	782	cras_c5950_g1_i1,foca_c31422_g1_i1	481,492	805,790	0.59751552795,0.622784810127
cras_c5950_g1_i1.fasta	2	597	790	cras_c5950_g1_i1,harp_c10877_g1_i1	481,371	805,796	0.59751552795,0.46608040201
cras_c5950_g1_i1.fasta	2	660	783	cras_c5950_g1_i1,rari_c6536_g1_i1	481,445	805,793	0.59751552795,0.561160151324
cras_c5950_g1_i1.fasta	2	580	766	cras_c5950_g1_i1,raik_c8905_g1_i1	481,434	805,773	0.59751552795,0.561448900388
cras_c5950_g1_i1.fasta	2	620	784	cras_c5950_g1_i1,octo_c17604_g1_i1	481,506	805,790	0.59751552795,0.640506329114
cras_c5950_g1_i1.fasta	2	621	770	cras_c5950_g1_i1,eury_eury_c12626_g1_i1	481,420	805,776	0.59751552795,0.541237113402
cras_c5950_g1_i1.fasta	2	557	756	cras_c5950_g1_i1,petz_comp27800_c0_seq1	481,429	805,768	0.59751552795,0.55859375
cras_c5950_g1_i1.fasta	2	668	770	cras_c5950_g1_i1,minu_c16675_g1_i1	481,445	805,772	0.59751552795,0.576424870466
cras_c5950_g1_i1.fasta	2	577	780	harp_c10877_g1_i1,foca_c31422_g1_i1	371,492	796,790	0.46608040201,0.622784810127
cras_c5950_g1_i1.fasta	2	636	780	rari_c6536_g1_i1,foca_c31422_g1_i1	445,492	793,790	0.561160151324,0.622784810127
cras_c5950_g1_i1.fasta	2	573	763	foca_c31422_g1_i1,raik_c8905_g1_i1	492,434	790,773	0.622784810127,0.561448900388
cras_c5950_g1_i1.fasta	2	625	781	foca_c31422_g1_i1,octo_c17604_g1_i1	492,506	790,790	0.622784810127,0.640506329114
cras_c5950_g1_i1.fasta	2	605	763	eury_eury_c12626_g1_i1,foca_c31422_g1_i1	420,492	776,790	0.541237113402,0.622784810127
cras_c5950_g1_i1.fasta	2	551	757	petz_comp27800_c0_seq1,foca_c31422_g1_i1	429,492	768,790	0.55859375,0.622784810127
cras_c5950_g1_i1.fasta	2	636	768	foca_c31422_g1_i1,minu_c16675_g1_i1	492,445	790,772	0.622784810127,0.576424870466
